DATE,OFFENSE
3/1/15,ROBBERY
3/1/15,ROBBERY
3/2/15,ROBBERY
3/2/15,ASSAULT W/DANGEROUS WEAPON
3/2/15,ASSAULT W/DANGEROUS WEAPON
3/2/15,ROBBERY
3/2/15,ROBBERY
3/2/15,ASSAULT W/DANGEROUS WEAPON
3/2/15,ROBBERY
3/2/15,ASSAULT W/DANGEROUS WEAPON
3/2/15,ASSAULT W/DANGEROUS WEAPON
3/2/15,SEX ABUSE
3/2/15,ROBBERY
3/2/15,ROBBERY
3/3/15,ASSAULT W/DANGEROUS WEAPON
3/3/15,ROBBERY
3/3/15,ASSAULT W/DANGEROUS WEAPON
3/3/15,ROBBERY
3/3/15,ROBBERY
3/3/15,ASSAULT W/DANGEROUS WEAPON
3/3/15,ASSAULT W/DANGEROUS WEAPON
3/3/15,ROBBERY
3/3/15,ROBBERY
3/3/15,ASSAULT W/DANGEROUS WEAPON
3/3/15,ROBBERY
3/4/15,ROBBERY
3/4/15,ASSAULT W/DANGEROUS WEAPON
3/4/15,ROBBERY
3/4/15,ROBBERY
3/4/15,ROBBERY
3/4/15,ROBBERY
3/4/15,ROBBERY
3/4/15,ASSAULT W/DANGEROUS WEAPON
3/4/15,ASSAULT W/DANGEROUS WEAPON
3/4/15,ASSAULT W/DANGEROUS WEAPON
3/5/15,HOMICIDE
3/5/15,ASSAULT W/DANGEROUS WEAPON
3/5/15,ASSAULT W/DANGEROUS WEAPON
3/5/15,ROBBERY
3/5/15,ASSAULT W/DANGEROUS WEAPON
3/5/15,ASSAULT W/DANGEROUS WEAPON
3/5/15,ASSAULT W/DANGEROUS WEAPON
3/5/15,ASSAULT W/DANGEROUS WEAPON
3/5/15,ROBBERY
3/5/15,ASSAULT W/DANGEROUS WEAPON
3/5/15,ASSAULT W/DANGEROUS WEAPON
3/5/15,ASSAULT W/DANGEROUS WEAPON
3/5/15,ROBBERY
3/6/15,ROBBERY
3/6/15,ASSAULT W/DANGEROUS WEAPON
3/6/15,ROBBERY
3/6/15,SEX ABUSE
3/6/15,ASSAULT W/DANGEROUS WEAPON
3/7/15,ROBBERY
3/7/15,ASSAULT W/DANGEROUS WEAPON
3/7/15,ASSAULT W/DANGEROUS WEAPON
3/7/15,SEX ABUSE
3/7/15,ROBBERY
3/7/15,ASSAULT W/DANGEROUS WEAPON
3/7/15,SEX ABUSE
3/7/15,ROBBERY
3/7/15,ROBBERY
3/7/15,ROBBERY
3/7/15,ASSAULT W/DANGEROUS WEAPON
3/7/15,ROBBERY
3/7/15,ASSAULT W/DANGEROUS WEAPON
3/7/15,ROBBERY
3/7/15,SEX ABUSE
3/7/15,ASSAULT W/DANGEROUS WEAPON
3/7/15,ROBBERY
3/7/15,ROBBERY
3/7/15,ROBBERY
3/7/15,ASSAULT W/DANGEROUS WEAPON
3/7/15,ROBBERY
3/7/15,ASSAULT W/DANGEROUS WEAPON
3/7/15,ASSAULT W/DANGEROUS WEAPON
3/7/15,ROBBERY
3/8/15,ASSAULT W/DANGEROUS WEAPON
3/8/15,ROBBERY
3/8/15,ASSAULT W/DANGEROUS WEAPON
3/8/15,ROBBERY
3/8/15,ROBBERY
3/8/15,ROBBERY
3/8/15,ROBBERY
3/8/15,ROBBERY
3/8/15,ROBBERY
3/8/15,ROBBERY
3/8/15,HOMICIDE
3/8/15,ROBBERY
3/8/15,ASSAULT W/DANGEROUS WEAPON
3/8/15,ROBBERY
3/8/15,ROBBERY
3/8/15,SEX ABUSE
3/8/15,HOMICIDE
3/9/15,ASSAULT W/DANGEROUS WEAPON
3/9/15,SEX ABUSE
3/9/15,ASSAULT W/DANGEROUS WEAPON
3/9/15,ROBBERY
3/9/15,ASSAULT W/DANGEROUS WEAPON
3/9/15,ROBBERY
3/9/15,ASSAULT W/DANGEROUS WEAPON
3/9/15,ASSAULT W/DANGEROUS WEAPON
3/10/15,ROBBERY
3/10/15,ASSAULT W/DANGEROUS WEAPON
3/10/15,ROBBERY
3/10/15,ROBBERY
3/10/15,ASSAULT W/DANGEROUS WEAPON
3/10/15,ASSAULT W/DANGEROUS WEAPON
3/10/15,ROBBERY
3/10/15,ROBBERY
3/11/15,SEX ABUSE
3/11/15,ROBBERY
3/11/15,ASSAULT W/DANGEROUS WEAPON
3/11/15,ASSAULT W/DANGEROUS WEAPON
3/11/15,ROBBERY
3/11/15,ROBBERY
3/11/15,ASSAULT W/DANGEROUS WEAPON
3/11/15,ROBBERY
3/11/15,ROBBERY
3/11/15,ROBBERY
3/12/15,ASSAULT W/DANGEROUS WEAPON
3/12/15,ROBBERY
3/12/15,ROBBERY
3/12/15,ASSAULT W/DANGEROUS WEAPON
3/12/15,ROBBERY
3/12/15,ASSAULT W/DANGEROUS WEAPON
3/12/15,ROBBERY
3/12/15,ROBBERY
3/12/15,ASSAULT W/DANGEROUS WEAPON
3/12/15,ASSAULT W/DANGEROUS WEAPON
3/12/15,ASSAULT W/DANGEROUS WEAPON
3/12/15,ASSAULT W/DANGEROUS WEAPON
3/12/15,ROBBERY
3/12/15,ASSAULT W/DANGEROUS WEAPON
3/12/15,HOMICIDE
3/12/15,ASSAULT W/DANGEROUS WEAPON
3/12/15,ROBBERY
3/12/15,ASSAULT W/DANGEROUS WEAPON
3/13/15,ASSAULT W/DANGEROUS WEAPON
3/13/15,ROBBERY
3/13/15,ROBBERY
3/13/15,ROBBERY
3/13/15,ROBBERY
3/13/15,ROBBERY
3/13/15,ASSAULT W/DANGEROUS WEAPON
3/13/15,ASSAULT W/DANGEROUS WEAPON
3/13/15,ROBBERY
3/13/15,ROBBERY
3/13/15,ROBBERY
3/13/15,ROBBERY
3/13/15,ASSAULT W/DANGEROUS WEAPON
3/13/15,ROBBERY
3/13/15,ROBBERY
3/13/15,ASSAULT W/DANGEROUS WEAPON
3/13/15,ROBBERY
3/13/15,ROBBERY
3/13/15,SEX ABUSE
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/14/15,ROBBERY
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/14/15,ROBBERY
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/14/15,ROBBERY
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/14/15,ROBBERY
3/14/15,ROBBERY
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/14/15,ROBBERY
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/14/15,ROBBERY
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/14/15,ROBBERY
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/14/15,ROBBERY
3/14/15,HOMICIDE
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/14/15,ROBBERY
3/14/15,ASSAULT W/DANGEROUS WEAPON
3/15/15,SEX ABUSE
3/15/15,HOMICIDE
3/15/15,ROBBERY
3/15/15,ROBBERY
3/15/15,ASSAULT W/DANGEROUS WEAPON
3/15/15,ASSAULT W/DANGEROUS WEAPON
3/15/15,ASSAULT W/DANGEROUS WEAPON
3/15/15,ROBBERY
3/15/15,ROBBERY
3/15/15,ROBBERY
3/15/15,SEX ABUSE
3/15/15,ROBBERY
3/15/15,SEX ABUSE
3/15/15,ROBBERY
3/15/15,ROBBERY
3/15/15,ROBBERY
3/15/15,ASSAULT W/DANGEROUS WEAPON
3/15/15,ASSAULT W/DANGEROUS WEAPON
3/15/15,ROBBERY
3/15/15,ASSAULT W/DANGEROUS WEAPON
3/15/15,ASSAULT W/DANGEROUS WEAPON
3/15/15,ASSAULT W/DANGEROUS WEAPON
3/16/15,ASSAULT W/DANGEROUS WEAPON
3/16/15,ASSAULT W/DANGEROUS WEAPON
3/16/15,ROBBERY
3/16/15,ROBBERY
3/16/15,ASSAULT W/DANGEROUS WEAPON
3/16/15,ASSAULT W/DANGEROUS WEAPON
3/16/15,ROBBERY
3/16/15,ASSAULT W/DANGEROUS WEAPON
3/16/15,ROBBERY
3/16/15,ASSAULT W/DANGEROUS WEAPON
3/16/15,ASSAULT W/DANGEROUS WEAPON
3/16/15,ASSAULT W/DANGEROUS WEAPON
3/16/15,ROBBERY
3/16/15,ROBBERY
3/16/15,ROBBERY
3/16/15,ASSAULT W/DANGEROUS WEAPON
3/17/15,ROBBERY
3/17/15,ROBBERY
3/17/15,ROBBERY
3/17/15,ASSAULT W/DANGEROUS WEAPON
3/17/15,ASSAULT W/DANGEROUS WEAPON
3/17/15,ROBBERY
3/17/15,ROBBERY
3/17/15,ASSAULT W/DANGEROUS WEAPON
3/17/15,ROBBERY
3/17/15,ROBBERY
3/17/15,ROBBERY
3/17/15,ASSAULT W/DANGEROUS WEAPON
3/17/15,ASSAULT W/DANGEROUS WEAPON
3/17/15,ROBBERY
3/17/15,ROBBERY
3/17/15,ASSAULT W/DANGEROUS WEAPON
3/18/15,ROBBERY
3/18/15,ROBBERY
3/18/15,ROBBERY
3/18/15,ROBBERY
3/18/15,ROBBERY
3/18/15,ASSAULT W/DANGEROUS WEAPON
3/18/15,ASSAULT W/DANGEROUS WEAPON
3/18/15,ROBBERY
3/18/15,ROBBERY
3/18/15,ROBBERY
3/18/15,ROBBERY
3/18/15,ROBBERY
3/18/15,ASSAULT W/DANGEROUS WEAPON
3/18/15,ROBBERY
3/18/15,ASSAULT W/DANGEROUS WEAPON
3/19/15,HOMICIDE
3/19/15,ROBBERY
3/19/15,ASSAULT W/DANGEROUS WEAPON
3/19/15,HOMICIDE
3/19/15,ROBBERY
3/19/15,ROBBERY
3/19/15,ASSAULT W/DANGEROUS WEAPON
3/19/15,ROBBERY
3/19/15,ROBBERY
3/19/15,ROBBERY
3/19/15,ASSAULT W/DANGEROUS WEAPON
3/19/15,ASSAULT W/DANGEROUS WEAPON
3/19/15,ROBBERY
3/19/15,ROBBERY
3/19/15,ROBBERY
3/19/15,ROBBERY
3/19/15,SEX ABUSE
3/19/15,ASSAULT W/DANGEROUS WEAPON
3/19/15,ASSAULT W/DANGEROUS WEAPON
3/19/15,ASSAULT W/DANGEROUS WEAPON
3/19/15,ROBBERY
3/19/15,ROBBERY
3/20/15,ASSAULT W/DANGEROUS WEAPON
3/20/15,ASSAULT W/DANGEROUS WEAPON
3/20/15,ROBBERY
3/20/15,ROBBERY
3/20/15,ASSAULT W/DANGEROUS WEAPON
3/20/15,ASSAULT W/DANGEROUS WEAPON
3/20/15,ASSAULT W/DANGEROUS WEAPON
3/20/15,ROBBERY
3/21/15,SEX ABUSE
3/21/15,ROBBERY
3/21/15,ASSAULT W/DANGEROUS WEAPON
3/21/15,ROBBERY
3/21/15,ROBBERY
3/21/15,ROBBERY
3/21/15,ROBBERY
3/21/15,ROBBERY
3/21/15,ASSAULT W/DANGEROUS WEAPON
3/21/15,ROBBERY
3/21/15,ASSAULT W/DANGEROUS WEAPON
3/21/15,SEX ABUSE
3/22/15,ROBBERY
3/22/15,ROBBERY
3/22/15,ASSAULT W/DANGEROUS WEAPON
3/22/15,ASSAULT W/DANGEROUS WEAPON
3/22/15,ROBBERY
3/22/15,ASSAULT W/DANGEROUS WEAPON
3/22/15,ASSAULT W/DANGEROUS WEAPON
3/22/15,ROBBERY
3/22/15,ROBBERY
3/22/15,ASSAULT W/DANGEROUS WEAPON
3/22/15,ASSAULT W/DANGEROUS WEAPON
3/22/15,ROBBERY
3/22/15,ASSAULT W/DANGEROUS WEAPON
3/22/15,ROBBERY
3/22/15,ROBBERY
3/22/15,ROBBERY
3/22/15,ASSAULT W/DANGEROUS WEAPON
3/22/15,ROBBERY
3/22/15,HOMICIDE
3/23/15,ASSAULT W/DANGEROUS WEAPON
3/23/15,ROBBERY
3/23/15,ROBBERY
3/23/15,ROBBERY
3/23/15,ASSAULT W/DANGEROUS WEAPON
3/23/15,ROBBERY
3/23/15,ASSAULT W/DANGEROUS WEAPON
3/23/15,ASSAULT W/DANGEROUS WEAPON
3/23/15,ASSAULT W/DANGEROUS WEAPON
3/23/15,ROBBERY
3/23/15,ASSAULT W/DANGEROUS WEAPON
3/23/15,ASSAULT W/DANGEROUS WEAPON
3/23/15,ASSAULT W/DANGEROUS WEAPON
3/23/15,ROBBERY
3/23/15,ASSAULT W/DANGEROUS WEAPON
3/23/15,ASSAULT W/DANGEROUS WEAPON
3/23/15,ROBBERY
3/23/15,ASSAULT W/DANGEROUS WEAPON
3/23/15,SEX ABUSE
3/23/15,ROBBERY
3/23/15,ROBBERY
3/23/15,ROBBERY
3/23/15,ASSAULT W/DANGEROUS WEAPON
3/23/15,ROBBERY
3/24/15,ROBBERY
3/24/15,ASSAULT W/DANGEROUS WEAPON
3/24/15,ROBBERY
3/24/15,ASSAULT W/DANGEROUS WEAPON
3/24/15,ASSAULT W/DANGEROUS WEAPON
3/24/15,ROBBERY
3/24/15,ROBBERY
3/24/15,ASSAULT W/DANGEROUS WEAPON
3/24/15,ASSAULT W/DANGEROUS WEAPON
3/24/15,ROBBERY
3/24/15,ASSAULT W/DANGEROUS WEAPON
3/24/15,ROBBERY
3/24/15,SEX ABUSE
3/24/15,ASSAULT W/DANGEROUS WEAPON
3/24/15,ASSAULT W/DANGEROUS WEAPON
3/24/15,ROBBERY
3/24/15,SEX ABUSE
3/24/15,ROBBERY
3/24/15,ASSAULT W/DANGEROUS WEAPON
3/24/15,ASSAULT W/DANGEROUS WEAPON
3/25/15,ROBBERY
3/25/15,ROBBERY
3/25/15,ASSAULT W/DANGEROUS WEAPON
3/25/15,SEX ABUSE
3/25/15,ASSAULT W/DANGEROUS WEAPON
3/25/15,ASSAULT W/DANGEROUS WEAPON
3/25/15,ASSAULT W/DANGEROUS WEAPON
3/26/15,ROBBERY
3/26/15,ASSAULT W/DANGEROUS WEAPON
3/26/15,ROBBERY
3/26/15,ROBBERY
3/26/15,ROBBERY
3/26/15,ROBBERY
3/26/15,ROBBERY
3/26/15,ROBBERY
3/26/15,ASSAULT W/DANGEROUS WEAPON
3/26/15,ASSAULT W/DANGEROUS WEAPON
3/26/15,ASSAULT W/DANGEROUS WEAPON
3/26/15,ROBBERY
3/27/15,ROBBERY
3/27/15,ASSAULT W/DANGEROUS WEAPON
3/27/15,ASSAULT W/DANGEROUS WEAPON
3/27/15,ASSAULT W/DANGEROUS WEAPON
3/27/15,ASSAULT W/DANGEROUS WEAPON
3/27/15,ROBBERY
3/27/15,ROBBERY
3/27/15,ROBBERY
3/27/15,ROBBERY
3/27/15,ASSAULT W/DANGEROUS WEAPON
3/27/15,ASSAULT W/DANGEROUS WEAPON
3/27/15,ASSAULT W/DANGEROUS WEAPON
3/27/15,ASSAULT W/DANGEROUS WEAPON
3/27/15,ASSAULT W/DANGEROUS WEAPON
3/27/15,ASSAULT W/DANGEROUS WEAPON
3/27/15,ASSAULT W/DANGEROUS WEAPON
3/27/15,ASSAULT W/DANGEROUS WEAPON
3/28/15,ROBBERY
3/28/15,ROBBERY
3/28/15,ASSAULT W/DANGEROUS WEAPON
3/28/15,ROBBERY
3/28/15,ROBBERY
3/28/15,ROBBERY
3/28/15,ASSAULT W/DANGEROUS WEAPON
3/28/15,ROBBERY
3/28/15,ASSAULT W/DANGEROUS WEAPON
3/28/15,ROBBERY
3/28/15,ASSAULT W/DANGEROUS WEAPON
3/28/15,ROBBERY
3/28/15,ROBBERY
3/28/15,ROBBERY
3/28/15,ASSAULT W/DANGEROUS WEAPON
3/28/15,ASSAULT W/DANGEROUS WEAPON
3/29/15,ASSAULT W/DANGEROUS WEAPON
3/29/15,ROBBERY
3/29/15,ASSAULT W/DANGEROUS WEAPON
3/29/15,ROBBERY
3/29/15,ASSAULT W/DANGEROUS WEAPON
3/29/15,ASSAULT W/DANGEROUS WEAPON
3/29/15,ROBBERY
3/29/15,ROBBERY
3/29/15,ROBBERY
3/29/15,ROBBERY
3/29/15,ASSAULT W/DANGEROUS WEAPON
3/29/15,ASSAULT W/DANGEROUS WEAPON
3/29/15,ASSAULT W/DANGEROUS WEAPON
3/29/15,ASSAULT W/DANGEROUS WEAPON
3/29/15,ROBBERY
3/30/15,SEX ABUSE
3/30/15,HOMICIDE
3/30/15,ASSAULT W/DANGEROUS WEAPON
3/30/15,ROBBERY
3/30/15,SEX ABUSE
3/30/15,ROBBERY
3/31/15,ASSAULT W/DANGEROUS WEAPON
3/31/15,ROBBERY
3/31/15,ASSAULT W/DANGEROUS WEAPON
3/31/15,ASSAULT W/DANGEROUS WEAPON
3/31/15,ROBBERY
3/31/15,ROBBERY
3/31/15,ASSAULT W/DANGEROUS WEAPON
3/31/15,ASSAULT W/DANGEROUS WEAPON
3/31/15,SEX ABUSE
3/31/15,ROBBERY
3/31/15,ASSAULT W/DANGEROUS WEAPON
4/1/15,SEX ABUSE
4/1/15,ROBBERY
4/1/15,ROBBERY
4/1/15,SEX ABUSE
4/1/15,ASSAULT W/DANGEROUS WEAPON
4/1/15,ASSAULT W/DANGEROUS WEAPON
4/1/15,ROBBERY
4/1/15,ROBBERY
4/1/15,ASSAULT W/DANGEROUS WEAPON
4/2/15,ROBBERY
4/2/15,ASSAULT W/DANGEROUS WEAPON
4/2/15,ROBBERY
4/2/15,ASSAULT W/DANGEROUS WEAPON
4/2/15,ASSAULT W/DANGEROUS WEAPON
4/2/15,ROBBERY
4/2/15,ROBBERY
4/2/15,ASSAULT W/DANGEROUS WEAPON
4/2/15,ASSAULT W/DANGEROUS WEAPON
4/2/15,ASSAULT W/DANGEROUS WEAPON
4/2/15,ROBBERY
4/2/15,ASSAULT W/DANGEROUS WEAPON
4/3/15,ROBBERY
4/3/15,ROBBERY
4/3/15,SEX ABUSE
4/3/15,ASSAULT W/DANGEROUS WEAPON
4/3/15,ROBBERY
4/3/15,ASSAULT W/DANGEROUS WEAPON
4/3/15,ROBBERY
4/3/15,ROBBERY
4/3/15,ROBBERY
4/4/15,ASSAULT W/DANGEROUS WEAPON
4/4/15,ASSAULT W/DANGEROUS WEAPON
4/4/15,ROBBERY
4/4/15,ASSAULT W/DANGEROUS WEAPON
4/4/15,SEX ABUSE
4/4/15,ROBBERY
4/4/15,ROBBERY
4/4/15,ASSAULT W/DANGEROUS WEAPON
4/4/15,ROBBERY
4/4/15,ASSAULT W/DANGEROUS WEAPON
4/4/15,ROBBERY
4/4/15,ROBBERY
4/4/15,ROBBERY
4/4/15,ASSAULT W/DANGEROUS WEAPON
4/5/15,ASSAULT W/DANGEROUS WEAPON
4/5/15,SEX ABUSE
4/5/15,ASSAULT W/DANGEROUS WEAPON
4/5/15,ROBBERY
4/5/15,ASSAULT W/DANGEROUS WEAPON
4/5/15,ROBBERY
4/5/15,ROBBERY
4/5/15,ROBBERY
4/5/15,ASSAULT W/DANGEROUS WEAPON
4/5/15,ROBBERY
4/5/15,ASSAULT W/DANGEROUS WEAPON
4/5/15,ROBBERY
4/5/15,ROBBERY
4/5/15,ROBBERY
4/5/15,ASSAULT W/DANGEROUS WEAPON
4/5/15,ASSAULT W/DANGEROUS WEAPON
4/5/15,ASSAULT W/DANGEROUS WEAPON
4/5/15,ROBBERY
4/6/15,HOMICIDE
4/6/15,ROBBERY
4/6/15,ROBBERY
4/6/15,ASSAULT W/DANGEROUS WEAPON
4/6/15,ROBBERY
4/6/15,ROBBERY
4/6/15,ROBBERY
4/6/15,ASSAULT W/DANGEROUS WEAPON
4/6/15,ROBBERY
4/6/15,ROBBERY
4/6/15,ROBBERY
4/6/15,ROBBERY
4/6/15,ASSAULT W/DANGEROUS WEAPON
4/6/15,ROBBERY
4/6/15,ASSAULT W/DANGEROUS WEAPON
4/6/15,ROBBERY
4/6/15,ROBBERY
4/6/15,ROBBERY
4/7/15,ROBBERY
4/7/15,ROBBERY
4/7/15,ROBBERY
4/7/15,HOMICIDE
4/7/15,ASSAULT W/DANGEROUS WEAPON
4/7/15,ROBBERY
4/7/15,ROBBERY
4/7/15,SEX ABUSE
4/7/15,ROBBERY
4/7/15,HOMICIDE
4/7/15,ROBBERY
4/7/15,ASSAULT W/DANGEROUS WEAPON
4/7/15,ROBBERY
4/7/15,ASSAULT W/DANGEROUS WEAPON
4/8/15,ROBBERY
4/8/15,ASSAULT W/DANGEROUS WEAPON
4/8/15,ROBBERY
4/8/15,ASSAULT W/DANGEROUS WEAPON
4/8/15,ROBBERY
4/8/15,ASSAULT W/DANGEROUS WEAPON
4/8/15,ASSAULT W/DANGEROUS WEAPON
4/8/15,ASSAULT W/DANGEROUS WEAPON
4/8/15,ROBBERY
4/8/15,ROBBERY
4/8/15,ASSAULT W/DANGEROUS WEAPON
4/8/15,ROBBERY
4/8/15,ROBBERY
4/8/15,ASSAULT W/DANGEROUS WEAPON
4/9/15,ROBBERY
4/9/15,ROBBERY
4/9/15,ROBBERY
4/9/15,ASSAULT W/DANGEROUS WEAPON
4/9/15,ROBBERY
4/9/15,ROBBERY
4/9/15,ROBBERY
4/9/15,ROBBERY
4/9/15,ASSAULT W/DANGEROUS WEAPON
4/9/15,ASSAULT W/DANGEROUS WEAPON
4/10/15,ROBBERY
4/10/15,ASSAULT W/DANGEROUS WEAPON
4/10/15,ROBBERY
4/10/15,ASSAULT W/DANGEROUS WEAPON
4/10/15,ROBBERY
4/10/15,ASSAULT W/DANGEROUS WEAPON
4/10/15,ASSAULT W/DANGEROUS WEAPON
4/10/15,ASSAULT W/DANGEROUS WEAPON
4/10/15,ROBBERY
4/10/15,ASSAULT W/DANGEROUS WEAPON
4/10/15,ROBBERY
4/10/15,ASSAULT W/DANGEROUS WEAPON
4/10/15,ASSAULT W/DANGEROUS WEAPON
4/11/15,SEX ABUSE
4/11/15,ROBBERY
4/11/15,SEX ABUSE
4/11/15,ASSAULT W/DANGEROUS WEAPON
4/11/15,ASSAULT W/DANGEROUS WEAPON
4/11/15,ROBBERY
4/11/15,ROBBERY
4/11/15,ASSAULT W/DANGEROUS WEAPON
4/11/15,ROBBERY
4/11/15,ROBBERY
4/11/15,ROBBERY
4/11/15,ASSAULT W/DANGEROUS WEAPON
4/11/15,ROBBERY
4/11/15,ROBBERY
4/11/15,ROBBERY
4/11/15,ROBBERY
4/11/15,ROBBERY
4/11/15,ROBBERY
4/11/15,ROBBERY
4/11/15,ASSAULT W/DANGEROUS WEAPON
4/11/15,ASSAULT W/DANGEROUS WEAPON
4/12/15,ROBBERY
4/12/15,ROBBERY
4/12/15,ASSAULT W/DANGEROUS WEAPON
4/12/15,ROBBERY
4/12/15,ROBBERY
4/12/15,ROBBERY
4/12/15,ASSAULT W/DANGEROUS WEAPON
4/12/15,SEX ABUSE
4/12/15,ROBBERY
4/12/15,ROBBERY
4/12/15,ROBBERY
4/12/15,ASSAULT W/DANGEROUS WEAPON
4/12/15,ASSAULT W/DANGEROUS WEAPON
4/12/15,ROBBERY
4/12/15,ASSAULT W/DANGEROUS WEAPON
4/12/15,ROBBERY
4/12/15,ROBBERY
4/12/15,ROBBERY
4/12/15,ROBBERY
4/13/15,ASSAULT W/DANGEROUS WEAPON
4/13/15,ASSAULT W/DANGEROUS WEAPON
4/13/15,ROBBERY
4/13/15,ASSAULT W/DANGEROUS WEAPON
4/13/15,ROBBERY
4/13/15,ROBBERY
4/13/15,ROBBERY
4/13/15,ROBBERY
4/13/15,ROBBERY
4/14/15,ROBBERY
4/14/15,ROBBERY
4/14/15,ROBBERY
4/14/15,ASSAULT W/DANGEROUS WEAPON
4/14/15,ROBBERY
4/14/15,ROBBERY
4/14/15,ROBBERY
4/14/15,ROBBERY
4/14/15,ROBBERY
4/14/15,SEX ABUSE
4/14/15,ASSAULT W/DANGEROUS WEAPON
4/14/15,ASSAULT W/DANGEROUS WEAPON
4/14/15,ROBBERY
4/14/15,ROBBERY
4/14/15,ASSAULT W/DANGEROUS WEAPON
4/14/15,ASSAULT W/DANGEROUS WEAPON
4/14/15,ROBBERY
4/15/15,ASSAULT W/DANGEROUS WEAPON
4/15/15,ROBBERY
4/15/15,ASSAULT W/DANGEROUS WEAPON
4/15/15,ROBBERY
4/15/15,ROBBERY
4/15/15,ROBBERY
4/15/15,ROBBERY
4/15/15,ASSAULT W/DANGEROUS WEAPON
4/15/15,ASSAULT W/DANGEROUS WEAPON
4/15/15,ROBBERY
4/15/15,ROBBERY
4/16/15,SEX ABUSE
4/16/15,ROBBERY
4/16/15,ROBBERY
4/16/15,ROBBERY
4/16/15,ROBBERY
4/16/15,ASSAULT W/DANGEROUS WEAPON
4/16/15,ROBBERY
4/16/15,ROBBERY
4/16/15,ROBBERY
4/16/15,ASSAULT W/DANGEROUS WEAPON
4/16/15,ROBBERY
4/16/15,ASSAULT W/DANGEROUS WEAPON
4/16/15,HOMICIDE
4/16/15,ROBBERY
4/16/15,ASSAULT W/DANGEROUS WEAPON
4/16/15,ROBBERY
4/16/15,ROBBERY
4/16/15,ROBBERY
4/16/15,ASSAULT W/DANGEROUS WEAPON
4/16/15,ROBBERY
4/16/15,ROBBERY
4/16/15,ASSAULT W/DANGEROUS WEAPON
4/17/15,ASSAULT W/DANGEROUS WEAPON
4/17/15,ASSAULT W/DANGEROUS WEAPON
4/17/15,ASSAULT W/DANGEROUS WEAPON
4/17/15,ROBBERY
4/17/15,ROBBERY
4/17/15,SEX ABUSE
4/17/15,ROBBERY
4/17/15,ASSAULT W/DANGEROUS WEAPON
4/17/15,ROBBERY
4/17/15,ASSAULT W/DANGEROUS WEAPON
4/17/15,ROBBERY
4/17/15,ROBBERY
4/17/15,SEX ABUSE
4/17/15,ROBBERY
4/17/15,ASSAULT W/DANGEROUS WEAPON
4/17/15,ROBBERY
4/17/15,ROBBERY
4/18/15,ASSAULT W/DANGEROUS WEAPON
4/18/15,ROBBERY
4/18/15,ASSAULT W/DANGEROUS WEAPON
4/18/15,ASSAULT W/DANGEROUS WEAPON
4/18/15,ROBBERY
4/18/15,ASSAULT W/DANGEROUS WEAPON
4/18/15,ROBBERY
4/18/15,ROBBERY
4/18/15,ROBBERY
4/18/15,ROBBERY
4/18/15,SEX ABUSE
4/18/15,ROBBERY
4/18/15,ROBBERY
4/18/15,ROBBERY
4/18/15,ASSAULT W/DANGEROUS WEAPON
4/18/15,ROBBERY
4/18/15,ROBBERY
4/18/15,ROBBERY
4/18/15,ROBBERY
4/18/15,HOMICIDE
4/18/15,ROBBERY
4/18/15,SEX ABUSE
4/18/15,ASSAULT W/DANGEROUS WEAPON
4/18/15,ASSAULT W/DANGEROUS WEAPON
4/18/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ROBBERY
4/19/15,SEX ABUSE
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ROBBERY
4/19/15,ROBBERY
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ROBBERY
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,SEX ABUSE
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ROBBERY
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ROBBERY
4/19/15,ASSAULT W/DANGEROUS WEAPON
4/19/15,ROBBERY
4/19/15,ROBBERY
4/19/15,HOMICIDE
4/19/15,ROBBERY
4/19/15,ROBBERY
4/20/15,ROBBERY
4/20/15,ASSAULT W/DANGEROUS WEAPON
